Query	Subject	Evalue	PID	Subject_Pid	Coverage	Query_coverage
DACB01000006.1_61	COG1255	6.75e-29	0.3889	0.3798	0.9767	0.9921
DACB01000006.1_62	COG0474	0	0.4526	0.4427	0.9782	1.059
DACB01000006.1_63	COG2099	1.04e-75	0.358	0.358	1	0.9961
DACB01000006.1_67	COG4907	5.57e-57	0.2363	0.2101	0.8891	0.8773
DACB01000006.1_68	COG1704	1.13e-79	0.5818	0.5189	0.8919	0.8967
DACB01000006.1_69	COG1222	0	0.6292	0.6059	0.9631	0.9537
DACB01000006.1_70	COG1813	8.65e-43	0.3758	0.3758	1	1.078
DACB01000006.1_71	COG1844	1.39e-38	0.5431	0.504	0.928	0.9915
DACB01000006.1_74	COG0771	4.82e-35	0.2345	0.1942	0.8281	0.6987
DACB01000006.1_75	COG1502	1.84e-26	0.2115	0.2009	0.9498	0.6865
DACB01000006.1_76	COG0771	2.7e-29	0.2493	0.2121	0.8504	0.8004
DACB01000006.1_77	COG0769	9.82e-43	0.2082	0.2126	1.021	1.015
DACB01000006.1_78	COG0472	1.87e-51	0.3204	0.3636	1.135	1.008
DACB01000006.1_79	COG0458	2.12e-52	0.2432	0.2	0.8225	0.8635
DACB01000006.1_81	COG0680	7.95e-28	0.32	0.3	0.9375	0.8772
DACB01000006.1_82	COG4076	1.63e-70	0.3684	0.3611	0.9802	0.9802
DACB01000006.1_83	COG0864	3.46e-55	0.5188	0.5074	0.9779	0.9638
DACB01000006.1_84	COG0517	1.74e-15	0.2869	0.2992	1.043	0.9037
DACB01000006.1_85	COG0530	8.76e-61	0.3935	0.3813	0.9688	0.9337
DACB01000006.1_86	COG0589	2.02e-21	0.3	0.2922	0.974	1.042
DACB01000006.1_87	COG0471	4.92e-59	0.2891	0.2885	0.9978	1
DACB01000006.1_88	COG0589	4.28e-27	0.3595	0.3571	0.9935	1.027
DACB01000006.1_89	COG0569	7.48e-61	0.3455	0.3378	0.9778	1.009
DACB01000006.1_90	COG1492	0	0.4605	0.4794	1.041	0.9961
DACB01000006.1_91	COG1067	0	0.4207	0.4142	0.9845	1.002
DACB01000006.1_92	COG0513	4.26e-170	0.3891	0.3762	0.9669	0.9394
DACB01000006.1_96	COG0462	5.32e-109	0.4209	0.3981	0.9459	1.035
DACB01000006.1_99	COG0375	7.38e-30	0.418	0.4435	1.061	0.9839
DACB01000006.1_100	COG0378	4.48e-74	0.451	0.4554	1.01	0.9273
DACB01000006.1_101	COG1817	1.33e-149	0.5145	0.5116	0.9942	1.006
DACB01000006.1_104	COG4081	2.37e-45	0.4189	0.4189	1	0.961
DACB01000006.1_105	COG4033	4.32e-21	0.4737	0.4412	0.9314	0.9223
DACB01000006.1_106	COG0620	4.1e-55	0.295	0.303	1.027	1.04
DACB01000006.1_107	COG0207	8.91e-58	0.2667	0.209	0.7836	0.9459
DACB01000006.1_108	COG3252	1.26e-171	0.6364	0.6465	1.016	0.9938
DACB01000006.1_109	COG1731	3.46e-84	0.5817	0.5779	0.9935	0.9935
DACB01000006.1_110	COG0599	1.31e-19	0.2453	0.2097	0.8548	0.9381
DACB01000006.1_112	COG1632	6.35e-89	0.6851	0.6359	0.9282	0.9945
DACB01000006.1_113	COG1325	2.16e-41	0.3714	0.349	0.9396	1.007
DACB01000006.1_114	COG1603	1.08e-58	0.3739	0.3755	1.004	0.9426
DACB01000006.1_115	COG1369	3.57e-36	0.437	0.4194	0.9597	0.9754
DACB01000006.1_116	COG0638	3.57e-99	0.5146	0.5212	1.013	0.9409
DACB01000006.1_117	COG1500	2.5e-107	0.6217	0.6111	0.9829	0.9957
DACB01000006.1_118	COG1097	5.91e-82	0.4737	0.4519	0.954	0.8571
DACB01000006.1_119	COG0689	4.25e-94	0.4661	0.4478	0.9609	0.9095
DACB01000006.1_120	COG2123	2.76e-112	0.556	0.5478	0.9853	1
DACB01000006.1_121	COG1997	1.77e-35	0.573	0.573	1	0.9889
DACB01000006.1_122	COG2136	9.12e-16	0.4203	0.1518	0.3613	0.3791
DACB01000006.1_123	COG2892	6.8e-18	0.3733	0.3415	0.9146	0.974
DACB01000006.1_124	COG1382	2.31e-24	0.4872	0.479	0.9832	0.9669
DACB01000006.1_126	COG1411	7.89e-64	0.3628	0.3581	0.9869	1
DACB01000006.1_127	COG0524	2.23e-26	0.2124	0.1318	0.6206	0.6701
DACB01000006.1_129	COG3764	6.5e-27	0.2604	0.2095	0.8048	0.5281
DACB01000006.1_130	COG0606	1.1e-111	0.2475	0.251	1.014	0.9595
DACB01000006.1_131	COG1011	4.23e-43	0.306	0.31	1.013	1.022
DACB01000006.1_132	COG0417	4.85e-66	0.3867	0.1098	0.2841	1
DACB01000006.1_133	COG2007	1.01e-47	0.5748	0.5748	1	1
DACB01000006.1_134	COG0309	1.58e-135	0.5015	0.5074	1.012	1.018
DACB01000006.1_137	COG2082	1.39e-72	0.4146	0.4048	0.9762	0.9318
DACB01000006.1_138	COG0001	0	0.533	0.5231	0.9815	1.014
DACB01000006.1_140	COG4002	9.5e-76	0.428	0.3945	0.9219	1.017
DACB01000006.1_141	COG0020	6.2e-105	0.553	0.4898	0.8857	0.9118
