contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NODE_5_length_138743_cov_15.678321.3,1.06939481e+01,-1.33322195e+00,2.20337956e-01,6.32576987e-01,5.44712165e-01,-2.99175520e-01,-1.00827149e+00,-1.46180823e+00,-1.19670810e+00,1.40103664e+00,-1.34888670e-01,-7.23906987e-02,7.36726372e-02,2.73051834e-01,-4.43828576e-02,4.54637613e-01,6.12350528e-01,3.10597907e-01,-1.50518482e-01,8.39149874e-02,3.12091328e-01
NODE_5_length_138743_cov_15.678321.4,1.17545036e+01,-1.48384441e+00,2.38407160e-01,-2.10750466e-01,9.01753334e-01,-5.73225445e-01,-6.43655314e-02,-4.81242717e-01,9.10714279e-01,-3.39494133e-01,-3.77994489e-01,2.71445479e-01,-1.99469992e-01,6.44007116e-01,1.89236485e-01,-2.75881371e-01,-2.65201023e-02,6.47398024e-03,-2.07054769e-02,2.16980495e-01,5.29390271e-01
NODE_5_length_138743_cov_15.678321.5,9.86674700e+00,-6.10269146e-01,9.82279860e-01,9.11224547e-02,-9.29102602e-01,7.76218944e-01,-1.10488364e+00,-9.73592168e-01,1.39712404e-01,9.98132743e-01,-2.06210116e-01,-3.06926962e-01,2.33841420e-01,1.44187998e-01,-1.86027531e-01,1.50118756e-01,5.41837903e-01,1.45549818e-01,1.46631030e-01,-3.05853307e-02,6.21102050e-03
NODE_5_length_138743_cov_15.678321.6,1.21370742e+01,-1.71693838e+00,-1.54061032e-01,-7.04440488e-01,4.97765247e-01,-7.27440505e-01,-3.98041441e-01,4.47468276e-01,2.04824539e-01,4.38002625e-01,3.16126828e-01,7.00060413e-02,-2.65163786e-01,8.54348280e-02,1.88054960e-01,1.04841676e+00,3.00872771e-01,3.90244956e-02,-4.11823383e-03,1.51487006e-02,5.15075638e-02
NODE_5_length_138743_cov_15.678321.7,1.10904041e+01,-1.80654795e+00,1.58347917e-01,-2.18040688e-01,-5.61679363e-02,3.24150109e-02,-4.39242412e-01,1.35968372e-01,6.37816195e-01,3.90731826e-01,-2.29170919e-01,-1.18480381e-01,3.30943566e-02,3.54006308e-01,-4.04337113e-01,-1.26827104e-01,1.60593494e-01,-1.16166345e-01,2.76830014e-01,-4.64222733e-01,-2.92739123e-01
NODE_5_length_138743_cov_15.678321.8,1.18695146e+01,-1.90761033e+00,-1.07040766e-01,-1.88336584e-01,9.12856540e-01,-8.03171123e-01,7.14514157e-01,-2.51829764e-02,4.60108370e-01,-5.38013494e-01,-3.57685843e-01,2.22717918e-01,-2.83918712e-01,2.66502768e-01,3.49974347e-01,-8.42727740e-01,-4.86484637e-01,-8.79500449e-02,1.01103774e-01,1.11171223e-01,1.62539861e-01
NODE_5_length_138743_cov_15.678321.9,1.13879589e+01,-1.38546531e+00,6.52284506e-01,-4.09377899e-01,-4.05409636e-01,-1.02195966e-01,2.11567396e-01,4.17109805e-01,2.99302356e-01,1.92157113e-01,4.75555953e-02,9.06355632e-02,-2.92949359e-02,-9.81369906e-02,2.64963540e-01,2.91690736e-01,-4.62766352e-02,-5.14540579e-02,2.60202191e-01,-2.74965032e-01,1.32027461e-01
NODE_5_length_138743_cov_15.678321.10,1.23020976e+01,-1.33744963e+00,3.74063418e-01,-9.81237159e-02,1.23440842e+00,-7.12822422e-01,-1.11898165e+00,-4.94302786e-01,6.74879662e-01,2.69634695e-01,-2.63202534e-01,1.84410729e-02,9.27214912e-02,7.40996085e-01,4.07854881e-01,3.56657646e-01,5.89597467e-03,-1.84387632e-01,-1.05722895e-01,2.98895462e-01,4.08009776e-01
NODE_5_length_138743_cov_15.678321.11,1.17198402e+01,-1.25469369e+00,3.70839395e-01,-2.73514901e-01,5.12099637e-01,-2.62157330e-01,-2.47652607e-01,-6.73705144e-01,1.08484086e+00,-4.93382710e-01,-6.49618464e-01,1.08564972e-01,-1.51216410e-01,7.81144847e-01,2.64637367e-01,-7.12324304e-01,2.08428882e-02,-1.94616342e-01,4.59765184e-02,1.73260513e-01,-4.83104907e-02
NODE_5_length_138743_cov_15.678321.12,1.12078825e+01,-1.17004407e+00,5.26269944e-01,-7.57559361e-03,-4.52009508e-02,1.15056618e-02,-7.19609661e-02,-2.24229440e-01,5.85388987e-01,1.80994941e-01,-1.52220164e-01,-7.56795898e-02,-3.75175883e-02,2.24650173e-01,-1.78824056e-01,-4.50270773e-01,3.96503289e-01,1.55931685e-01,3.63117022e-01,-3.64197700e-01,-3.90099978e-01
NODE_6_length_125980_cov_87.281550.0,-5.33012823e-01,4.00760183e+00,-1.32241865e+00,-3.08041459e-01,7.66202749e-02,-2.64566649e-01,5.77493538e-01,1.08975877e-02,-1.63827257e-02,5.79235125e-01,8.12153176e-01,-4.45563510e-01,-1.87741009e-01,-6.34215116e-02,1.83509558e-01,-2.92632277e-02,-3.17276397e-01,-2.78503482e-01,-1.89210481e-02,-4.11450490e-01,7.30221112e-02
NODE_6_length_125980_cov_87.281550.1,1.31134102e+00,2.94197313e+00,1.86937517e+00,-1.07336329e+00,6.56205893e-01,8.65319406e-01,-7.94638574e-01,-2.64230865e-01,-5.61996660e-01,-8.82352434e-01,-2.50835638e-01,-3.64640330e-01,1.45573957e-01,5.93822375e-01,3.22359609e-01,6.18121668e-01,-2.74365401e-01,-6.14630023e-02,1.12397762e-02,-2.98858296e-01,-1.85469649e-01
NODE_6_length_125980_cov_87.281550.2,8.54886916e-01,3.34430012e+00,4.21026950e-01,-5.68390337e-01,3.54097328e-02,8.76272494e-02,-4.69481732e-01,1.13783960e-01,-4.81475265e-01,-4.08392983e-01,-1.24411130e-01,-2.15468925e-01,-3.31951278e-01,7.21727625e-02,-2.31225087e-01,1.91573100e-01,2.64123534e-02,5.08201910e-02,-3.70109052e-02,2.07385285e-01,1.42927349e-01
NODE_6_length_125980_cov_87.281550.3,1.18638876e+00,4.00348102e+00,-2.71898860e-01,-6.68545810e-01,-3.70781077e-01,1.34196006e-01,-8.07968498e-02,2.54494158e-01,-1.27512424e-01,-1.14740745e-02,2.04763698e-02,-2.41866080e-01,-5.16854953e-01,2.85432398e-01,-8.28497982e-02,2.48917063e-02,-5.37202028e-01,-1.01147890e-01,-7.74822758e-02,9.96047454e-02,-3.32221686e-01
NODE_6_length_125980_cov_87.281550.4,7.23587900e-01,4.29310839e+00,-6.23541243e-01,-7.46918455e-01,-3.57789387e-01,5.90280137e-02,6.16156418e-01,2.46597027e-01,4.70151035e-02,2.52830857e-01,2.21506290e-01,-1.17113653e-01,5.07379475e-01,7.71803203e-02,4.57350214e-01,1.86117884e-02,2.61586617e-01,4.37664465e-02,-1.56309407e-01,-8.41347771e-02,-9.25878214e-02
NODE_6_length_125980_cov_87.281550.5,9.28302143e-01,3.85049841e+00,1.20065488e-01,-4.56837232e-01,-1.95441923e-01,-1.51543494e-01,1.14922465e-01,1.86974348e-01,-1.69716711e-02,-4.12818907e-02,-2.06445368e-02,2.06622669e-01,2.07014848e-01,3.61897030e-01,-2.05127806e-01,1.84790081e-01,-6.05439943e-02,1.45271789e-02,3.55057608e-02,1.99197258e-01,-1.17655922e-01
NODE_6_length_125980_cov_87.281550.6,7.25942355e-01,3.62498678e+00,-3.66647476e-01,-1.66963833e-01,-6.71465662e-01,-2.25700750e-01,-1.17536841e-01,-1.09234676e-01,-1.29998898e-01,1.09658578e-01,1.52252904e-01,3.02234224e-01,2.76785300e-01,3.76140139e-01,-3.37013704e-01,7.56382381e-02,-1.22187601e-01,7.57926155e-02,9.74186297e-02,4.85511898e-02,8.21076013e-02
NODE_6_length_125980_cov_87.281550.7,1.45694382e+00,4.05006759e+00,1.54217734e-01,-2.91709668e-01,-6.57154533e-01,-1.10944462e-01,-7.04405349e-02,-3.01644915e-02,8.95421352e-02,1.05887988e-01,-8.62364423e-02,-1.27684020e-01,2.39425162e-01,-9.10610785e-02,-1.69491499e-01,-1.52455841e-01,3.26085904e-02,5.46397386e-01,-7.26116644e-02,3.65580336e-01,7.86948821e-02
NODE_6_length_125980_cov_87.281550.8,1.77224394e+00,3.39913066e+00,6.94428337e-01,-6.83707915e-01,-4.48472405e-01,1.44753987e-01,-8.16572113e-01,-1.01037959e-02,3.68057840e-01,-5.91155241e-01,2.23727833e-01,-2.93284880e-01,-2.95164810e-01,3.18318939e-01,-2.36053423e-01,-1.95638626e-01,-2.12999358e-01,-1.39358571e-01,-7.55593540e-01,9.03647873e-02,1.35399765e-01
NODE_6_length_125980_cov_87.281550.9,1.35969598e+00,3.70280321e+00,3.24329596e-01,-5.30805364e-01,-7.54019194e-01,-3.36109206e-02,-1.84016181e-02,-3.12178535e-01,-4.58010089e-01,-4.32713505e-02,-1.16130850e-01,-4.16673048e-01,4.00819961e-01,-5.03865748e-02,3.81513941e-01,5.86086575e-02,2.30122596e-01,1.63011591e-01,9.14662358e-02,1.09206512e-02,3.06838066e-01
NODE_6_length_125980_cov_87.281550.10,5.07172300e-01,4.26150531e+00,-2.51203115e-01,-5.37758068e-01,-2.77491198e-01,9.29798237e-02,2.03834545e-01,-2.90056580e-01,-3.32536699e-01,3.07522752e-01,-2.11878464e-01,7.14847226e-02,-3.97763674e-01,2.37766165e-02,-3.20470896e-01,1.19964921e-01,-1.14355777e-01,8.11849738e-02,-2.32906685e-01,8.08565207e-02,5.60543349e-02
NODE_7_length_116193_cov_15.825812.0,1.09633396e+01,-9.01922318e-01,2.45145922e-01,-2.18943832e-01,-1.30047117e-01,-4.76677780e-01,1.97272980e-01,-2.50210009e-01,1.01769336e+00,-6.83829093e-01,7.73982747e-02,9.96521631e-02,-7.39696143e-02,1.52460917e-01,1.31498330e-01,-3.95206025e-01,-3.99369171e-01,1.05821483e-02,-5.11101416e-01,3.52150480e-01,2.15224040e-01
NODE_7_length_116193_cov_15.825812.1,1.14189068e+01,-1.39309771e+00,1.97642042e-01,1.03585527e-01,2.23118177e-01,9.91841076e-02,-1.28699440e-01,-4.67668374e-01,1.93627174e-01,3.13910494e-01,-4.06242467e-01,-3.26172659e-01,2.16635530e-01,6.47388747e-02,-3.04030067e-01,-7.88967722e-01,3.62950944e-01,1.97369636e-01,3.05540357e-01,1.83646480e-01,-3.53273494e-01
NODE_7_length_116193_cov_15.825812.2,1.13070593e+01,-1.86449411e+00,-2.11288277e-01,-1.47151027e-01,4.43119731e-01,-2.87568558e-01,-5.10042733e-01,-1.60965702e-01,3.41447447e-01,2.36342092e-01,-3.56327687e-01,-1.27133184e-01,-1.91392083e-01,-6.63286040e-02,-3.91730157e-01,-1.19969496e-01,2.57608582e-01,-1.90250189e-01,9.82002350e-02,7.80474332e-02,-5.56052736e-03
NODE_7_length_116193_cov_15.825812.3,1.12432254e+01,-1.01700700e+00,6.64684901e-01,-5.68589569e-01,-1.17773680e-01,-4.14109083e-01,3.36348875e-01,1.08342367e+00,6.19219594e-01,-3.91893148e-01,1.60972003e-01,2.68991466e-01,-8.87303751e-02,8.33886795e-02,-2.33798405e-01,5.32561286e-01,3.31367128e-01,-1.46989172e-01,9.03383409e-02,-1.94329954e-01,-1.23250714e-01
NODE_7_length_116193_cov_15.825812.4,1.20121471e+01,-1.75397404e+00,9.50691842e-01,-3.43974626e-01,-2.25238879e-01,-4.28611593e-01,-9.42603538e-02,1.70995937e-01,1.98903462e+00,-2.22642171e-01,-6.02578449e-01,-2.79602953e-02,-2.97772144e-01,3.86889001e-01,-2.49656598e-01,-2.56252473e-01,9.73168730e-02,-3.82218683e-01,1.75620635e-01,-1.37240467e-01,-2.91587823e-01
NODE_7_length_116193_cov_15.825812.5,1.15524848e+01,-2.04584988e+00,-2.12338513e-02,-2.56538288e-01,3.34276327e-01,-3.70673851e-02,-5.42917086e-01,4.74434276e-01,1.91234996e-01,4.01353715e-01,-3.75166842e-01,-2.91196292e-01,2.79183019e-01,2.97764647e-03,-4.58250599e-01,5.89989612e-02,3.12687395e-01,-3.68100536e-02,9.77919842e-02,-4.04392126e-01,-6.09726836e-01
NODE_7_length_116193_cov_15.825812.6,1.19262612e+01,-1.72736354e+00,9.33776268e-02,1.41848911e-01,6.69342560e-01,-4.99663769e-01,-4.70155367e-01,-8.79205992e-01,9.21412774e-02,4.86022155e-01,2.74647831e-01,4.92187444e-02,-5.42620001e-02,-3.13784043e-03,3.13334774e-01,2.10208654e-02,-2.42459478e-01,2.33317781e-02,-2.48202893e-01,1.84730499e-01,-1.94618823e-01
NODE_7_length_116193_cov_15.825812.7,1.17153079e+01,-1.76055145e+00,3.53220747e-01,-2.65405815e-01,1.67239932e-01,-1.86630609e-01,-9.02567168e-02,1.20179925e-01,7.52226815e-01,3.65799066e-02,-7.60588957e-01,4.77756132e-02,-1.22875506e-02,3.08250915e-01,-1.84289745e-01,-2.67924902e-01,-9.69826128e-02,-9.94649135e-02,5.16376211e-01,-3.94034544e-02,-3.90449732e-01
NODE_7_length_116193_cov_15.825812.8,1.14320365e+01,-1.95175016e+00,-7.28076833e-01,-1.73238617e-02,9.56014382e-01,-7.44694899e-01,2.09730853e-01,-1.70368911e-01,-1.40092456e+00,2.31927245e-01,2.32977553e-02,2.02310985e-01,7.23366710e-02,3.68681057e-01,1.41016694e-01,1.82553514e-01,4.44872764e-01,8.99388708e-02,-1.56340343e-01,-2.78021591e-01,2.89255946e-01
NODE_7_length_116193_cov_15.825812.9,1.17586152e+01,-1.90821558e+00,-2.85732611e-01,-1.81266647e-01,4.63456354e-01,-2.81348411e-01,-2.34767174e-01,-5.52937276e-02,-7.86918361e-01,1.26375033e+00,7.05034507e-01,-3.32562362e-01,-6.49959346e-02,-4.29538549e-01,1.43923537e-01,5.87618184e-01,3.41789227e-01,-1.51049284e-01,8.56456765e-02,-4.53500268e-01,2.80945233e-02
NODE_8_length_112668_cov_91.537734.0,7.78144929e-01,3.92265183e+00,-5.34630433e-01,-6.86038655e-01,-3.72123590e-01,6.47542592e-02,-3.29624240e-01,-1.14328837e-01,-2.14328866e-01,-4.12928065e-02,2.17780606e-01,-2.77027866e-01,3.21607103e-01,2.68019215e-01,7.95768485e-01,-2.96551079e-01,9.54404185e-02,-4.37487329e-01,1.36413528e-01,-3.10624286e-01,1.17840548e-02
NODE_8_length_112668_cov_91.537734.1,1.73239688e+00,3.62383793e+00,6.87214282e-01,-7.49841777e-01,-6.55614630e-01,1.32692257e-01,-2.85714602e-01,-3.82501366e-01,-3.04335277e-01,-1.92679038e-02,-4.05947654e-01,9.17880038e-02,-2.13733222e-01,-1.66780986e-01,8.52908260e-02,9.07342875e-02,-4.25626316e-01,1.48077565e-01,-1.37112886e-01,-1.79676300e-01,-1.11462746e-02
NODE_8_length_112668_cov_91.537734.2,1.44593071e-01,4.16857181e+00,-1.75107098e-01,-4.63025025e-01,6.29030040e-03,-6.17713090e-01,6.10020973e-01,-3.83098254e-01,2.75801905e-01,2.92825955e-01,5.04775321e-01,-3.14204321e-02,-1.62736607e-01,-4.17613909e-01,-3.30902682e-01,3.30825132e-01,-1.88024664e-01,-1.34054701e-01,3.32372660e-01,-1.76659232e-01,1.29768831e-01
NODE_8_length_112668_cov_91.537734.3,1.20311988e+00,3.77215014e+00,6.07100165e-01,-8.27745565e-01,-8.40477751e-01,-1.72964781e-01,1.67624412e-01,-2.55828873e-01,-1.52564677e-01,6.66708115e-03,-5.53853948e-02,-4.63315840e-02,6.14694582e-02,-1.68461980e-01,5.05516666e-01,7.08044035e-02,-3.35244427e-01,-1.06222535e-01,5.17419062e-02,-3.18188202e-01,8.87139021e-02
NODE_8_length_112668_cov_91.537734.4,9.53077695e-01,3.44550908e+00,1.02743189e-02,-6.27087137e-01,-2.48266986e-01,3.58149260e-01,-4.32541101e-01,2.74120098e-01,-6.62906706e-01,-1.79414873e-01,-1.25086594e-01,2.09045541e-01,-2.24775656e-01,5.00380619e-01,-2.78980676e-01,-1.81776825e-01,-5.68382550e-01,-3.23921823e-01,4.11589808e-01,1.42190208e-01,-3.79652250e-01
NODE_8_length_112668_cov_91.537734.5,-2.76063166e-03,3.25764268e+00,8.71284023e-01,1.38683345e-01,3.13550979e-01,-2.45859313e-01,-5.13130285e-01,-5.68487767e-01,-6.31872227e-01,-3.39393697e-01,-8.01446542e-02,3.41720355e-01,8.98558370e-02,-3.50640539e-01,3.18788809e-01,1.07764456e-01,-2.88882052e-01,-8.91268293e-03,3.71072763e-01,5.12092605e-02,5.41415643e-01
NODE_8_length_112668_cov_91.537734.6,7.51623155e-01,3.07407546e+00,-3.31164029e-01,-3.31300655e-01,-4.96051808e-01,-9.67823166e-02,-6.82059898e-01,-5.27407681e-02,-1.89763726e-01,-4.47722208e-01,5.58671216e-01,2.59373809e-01,2.27388682e-01,-5.12573321e-02,5.31412405e-03,-1.98166508e-01,-3.88207968e-01,-3.21632074e-02,4.37581192e-01,1.66011384e-01,-1.37503370e-01
NODE_8_length_112668_cov_91.537734.7,5.14739251e-01,4.11091597e+00,-2.75066054e-01,-1.90635615e-01,-4.73514463e-01,-5.40718155e-01,1.61599405e-01,-3.14677947e-01,1.41005503e-01,1.95119733e-01,-1.62186043e-01,2.26004741e-02,-4.76333797e-01,9.66122094e-02,-4.91858580e-01,1.55083655e-01,-2.67065230e-01,2.46515327e-01,1.37071730e-01,5.38351720e-01,9.03371960e-03
NODE_8_length_112668_cov_91.537734.8,2.71198002e-01,4.16657061e+00,-5.78882175e-01,-2.76436520e-01,-9.21536557e-02,-3.19489142e-01,2.15407313e-01,2.26163529e-01,2.07777875e-01,1.14871102e-01,3.58594898e-01,-2.49122631e-01,3.68092931e-01,-3.52724831e-01,2.28568919e-01,-2.89627519e-01,-5.40075737e-02,4.75188408e-02,1.09423894e-01,6.33446750e-02,3.25636986e-01
NODE_8_length_112668_cov_91.537734.9,4.25206343e-01,3.74772512e+00,-5.86518039e-01,-3.44674984e-01,-2.83235709e-01,-3.81583923e-01,-2.26248895e-01,2.81858223e-01,2.33079344e-01,-3.11911884e-01,3.54149106e-01,-1.88127410e-02,1.91935142e-01,2.17420488e-01,-3.91953782e-02,3.89005526e-02,1.31507753e-01,-8.19295934e-03,-7.24216043e-03,2.82128472e-01,-6.06572790e-02
NODE_9_length_111157_cov_16.817258.0,1.22463939e+01,-1.74574857e+00,-1.58166537e-01,-4.32316305e-01,8.19475401e-01,-8.45645631e-01,-2.41294014e-01,1.20933148e-01,-7.38037300e-02,7.89278134e-01,-2.79561031e-01,-9.12422141e-02,-2.10417252e-01,3.26268802e-02,1.01224607e-01,4.60364644e-01,4.21780918e-01,-1.85320752e-02,-1.83377805e-01,-3.16413783e-01,-1.52376781e-01
NODE_9_length_111157_cov_16.817258.1,1.16944014e+01,-1.80820697e+00,1.62959902e-01,-4.76753745e-01,1.56648267e-01,-7.84779223e-01,3.45975261e-01,6.07069558e-01,3.23410887e-01,1.77114229e-01,-3.48925976e-01,9.47760745e-03,-2.57408317e-01,1.70880952e-01,-1.07958471e-01,2.27845443e-01,6.50519160e-01,-6.02320783e-02,4.76260490e-01,-4.26816168e-01,-7.75344695e-02
NODE_9_length_111157_cov_16.817258.2,1.19836625e+01,-1.68678716e+00,-6.52999408e-01,-2.64842936e-01,9.82692350e-01,-6.98858212e-01,-1.24648694e-01,-2.90187920e-01,1.73364026e-01,1.00042246e-01,-1.86232859e-01,5.37245791e-02,2.86337962e-01,4.15270497e-01,3.40803281e-01,-1.21823899e-01,-6.80143900e-02,-1.33371346e-02,3.03382046e-01,2.64975509e-01,-1.36016089e-01
NODE_9_length_111157_cov_16.817258.3,1.18575611e+01,-1.93487903e+00,-2.17265705e-01,-3.05073921e-01,6.70538379e-01,-7.75125027e-01,5.18200934e-02,-8.92272036e-01,4.41740064e-01,2.01030973e-01,-2.43739885e-01,-1.70118144e-03,-2.73363292e-02,-7.29919002e-02,4.10196188e-01,-7.90094687e-01,-2.40077535e-01,2.52344976e-01,2.33068774e-01,2.12261812e-01,2.24113938e-01
NODE_9_length_111157_cov_16.817258.4,1.16856860e+01,-1.74906066e+00,3.31415823e-01,-4.21149000e-01,6.12418706e-01,-3.24661304e-01,-6.95430282e-01,-5.79437686e-01,1.54390507e+00,-3.76514053e-01,-1.72814513e-01,-4.21251401e-02,-1.17081390e-01,1.06049503e+00,-4.41538892e-02,-4.31126369e-01,-2.37763012e-01,1.64291767e-01,3.33612261e-01,1.16234001e-01,1.02342180e-01
NODE_9_length_111157_cov_16.817258.5,1.11594427e+01,-1.80303210e+00,-1.50482364e-01,1.05114873e-01,7.30887087e-01,-7.69786621e-02,3.81919301e-01,1.04490991e-01,-5.69733925e-01,2.52519553e-01,-1.42909336e-01,-1.58661676e-01,2.79365643e-01,4.28210470e-02,-2.61993106e-01,-6.83405579e-02,1.33707326e-01,5.83157184e-02,-9.58170411e-02,-2.99369886e-01,-1.40253437e-01
NODE_9_length_111157_cov_16.817258.6,1.16281212e+01,-1.77505974e+00,-4.29562793e-01,-5.01871058e-01,2.68131900e-01,-5.48366098e-01,6.63413927e-01,3.79554899e-01,2.54305702e-01,-3.77848359e-01,-5.06831238e-01,-5.49849647e-02,-5.06665810e-02,-8.65451609e-02,1.02738281e-01,-4.99550265e-01,-4.03292869e-01,2.55349735e-01,-2.98439498e-01,7.35227819e-01,2.30729776e-03
NODE_9_length_111157_cov_16.817258.7,1.21220347e+01,-2.67088986e+00,6.30529342e-02,-1.30686497e-01,7.44066930e-01,-5.27950271e-01,-1.13130440e-01,-6.13989497e-01,-6.54953838e-01,5.66990645e-01,-1.65032932e-01,-3.03507247e-01,3.30886190e-02,-8.48603572e-02,1.47192620e-02,3.25268373e-01,8.39250848e-01,2.37051339e-01,-1.61702044e-01,2.84020421e-03,-2.33794038e-01
NODE_9_length_111157_cov_16.817258.8,1.21011333e+01,-1.05562874e+00,1.29276415e+00,-6.19887674e-01,-3.91811544e-01,-4.69486802e-01,-2.56544887e-01,1.08375358e+00,1.56597046e+00,-5.07109617e-01,-1.07659530e+00,-6.03310105e-02,8.00088718e-02,1.29817423e-01,1.74528859e-02,2.85665336e-01,-2.80778918e-02,-5.37034232e-01,-7.93464140e-02,-4.74143262e-02,-2.37054386e-01
NODE_9_length_111157_cov_16.817258.9,1.17148209e+01,-1.90987462e+00,-1.53413914e-02,-1.01269907e-01,3.32196499e-01,-8.35893126e-01,4.20950003e-01,-1.95019545e-01,-2.45596034e-02,2.92945240e-01,-2.86318810e-01,7.22217804e-02,-3.50881816e-01,5.32503114e-01,-1.88285861e-02,-2.71935574e-01,1.70750008e-02,-2.03606064e-02,1.05741351e-01,-1.27472949e-01,-2.46702647e-01
NODE_10_length_107865_cov_90.702212.0,6.91349310e-01,3.29549785e+00,-6.84597977e-02,-6.40629819e-01,-3.10582709e-01,1.44601914e-01,-5.58193980e-01,-2.54370641e-01,-2.34876643e-01,-2.73818599e-01,1.46535707e-01,-1.72967664e-01,-8.35066153e-02,-9.20684073e-02,7.84319905e-02,6.96315956e-02,-2.59509571e-01,2.57371141e-02,4.79616906e-02,2.15938995e-01,-4.39256424e-03
NODE_10_length_107865_cov_90.702212.1,2.13307551e-01,3.23466597e+00,-8.27125462e-01,-4.88123847e-01,-4.61986104e-01,-2.10343763e-01,-6.18247945e-01,2.25437358e-02,-5.44706167e-02,-2.18908634e-01,-1.82258863e-01,7.33227093e-02,-4.19512585e-02,-4.07819194e-02,-4.78715412e-01,-5.55079633e-03,-3.01745090e-01,5.81824861e-02,-7.27589297e-02,1.49868111e-01,-9.35460929e-02
NODE_10_length_107865_cov_90.702212.2,-1.28761062e-01,3.59558904e+00,-6.89100344e-01,-9.53920413e-01,3.68919980e-01,4.46699862e-01,2.34931563e-01,-1.14768846e-01,-3.18331890e-01,1.42949452e-01,1.14027234e-01,2.70028875e-01,-6.71836944e-01,4.69862033e-01,9.67926882e-02,2.32552416e-02,-3.00340546e-01,8.60831247e-02,8.91678243e-02,3.88426533e-02,-3.96139045e-02
NODE_10_length_107865_cov_90.702212.3,7.41892442e-01,3.74372261e+00,5.62574863e-02,-8.41556592e-01,-3.37891825e-01,4.74263341e-02,-2.74890847e-01,-2.82585919e-01,-2.61469440e-02,-6.24394167e-02,3.99684768e-01,-2.54990809e-01,3.77768724e-01,1.28340965e-01,5.92319337e-01,-1.06393323e-01,1.35215593e-01,-2.21125100e-01,2.88635465e-01,-6.06126414e-02,2.02962410e-01
NODE_10_length_107865_cov_90.702212.4,9.40018227e-01,3.22576891e+00,-1.15727869e-02,-9.65188439e-01,-2.38612568e-01,5.00382181e-01,-3.86269298e-01,1.97554781e-01,-2.58913158e-01,-3.23916487e-01,3.71363809e-02,-2.44232101e-01,4.23124575e-01,2.58050283e-01,-1.23420635e-01,1.18665427e-01,1.43510326e-01,-1.61182640e-01,1.50430871e-01,4.47962614e-01,-5.02804761e-02
NODE_10_length_107865_cov_90.702212.5,1.57465240e+00,4.07531271e+00,3.40085721e-02,-8.94788228e-01,-5.28520392e-01,-1.07082074e-01,-2.28508207e-01,3.40966136e-01,1.46192748e-01,-4.37845547e-01,-1.28617668e-01,4.93948487e-01,-2.76626931e-01,2.65261398e-02,-2.41970309e-01,-9.92705721e-02,-1.14933294e-01,-1.56001804e-01,-7.19746016e-02,-3.47941948e-02,1.78604942e-01
NODE_10_length_107865_cov_90.702212.6,7.88292191e-01,4.11065532e+00,-2.75585647e-01,-1.84299254e-01,-3.97103586e-01,-1.45918624e-01,-2.80379297e-01,-5.21496037e-02,1.16983695e-01,1.62430157e-01,1.90050025e-01,4.42755432e-01,1.86351414e-01,-2.14426423e-01,-2.77021788e-01,-1.68349080e-01,-1.20129333e-01,4.68988558e-01,-2.80279726e-03,-1.41211109e-01,-7.98757339e-02
NODE_10_length_107865_cov_90.702212.7,1.12716608e+00,3.18551486e+00,-2.27943384e-01,-2.49084493e-01,-1.09815952e+00,-2.30920965e-01,-5.21433193e-01,-1.71947615e-01,3.75380084e-01,-7.61317326e-02,5.63284858e-02,-1.77014815e-01,8.76612883e-02,-4.63717889e-02,-5.19801942e-01,1.92747457e-01,-4.94040274e-01,5.63502550e-01,7.86209594e-02,5.32936598e-01,-1.77508363e-01
NODE_10_length_107865_cov_90.702212.8,2.77258193e-01,3.39382698e+00,-2.17116814e-01,-2.33545709e-01,-4.25640401e-01,-3.33780634e-01,-1.80146752e-01,-2.81790730e-01,-4.78710887e-01,-1.77560867e-01,-7.66514441e-02,4.69990530e-01,5.32553710e-01,-4.56577473e-01,-1.68966900e-01,-8.06832156e-03,3.41772493e-02,-1.36799805e-01,6.04162229e-01,3.87260530e-01,-1.20582032e-01
NODE_10_length_107865_cov_90.702212.9,-9.26923523e-01,3.28961050e+00,-1.38922902e+00,1.74626536e-01,3.32817675e-03,-1.82384061e-01,-3.70992287e-01,-8.40002806e-02,-5.88677521e-01,-1.51176464e-01,-1.01314530e-01,-2.13981917e-01,-2.73408397e-02,-3.18059290e-01,-2.73804687e-01,-1.91913199e-01,6.59209614e-02,-1.85604899e-01,-7.11938907e-02,3.32459140e-01,-7.58291090e-03
NODE_11_length_105680_cov_79.303012.0,1.41678448e-01,4.18330383e+00,-4.18070485e-01,-1.72628446e-01,-3.42576813e-02,-4.75427327e-01,2.99734538e-01,-1.15648990e-01,-6.03266152e-02,1.37433098e-01,4.79861919e-01,4.38867074e-02,-1.90174131e-01,-6.94390114e-02,-1.14503448e-01,9.78197852e-02,-4.87041324e-01,-4.19002608e-02,-3.30294836e-01,-2.24928106e-01,-7.98289768e-02
