Query	Subject	Evalue	PID	Subject_Pid	Coverage	Query_coverage
NODE_140_length_11264_cov_15.934746_17	COG0558	7.81e-21	0.276	0.276	1	0.9057
NODE_195_length_6567_cov_4.425270_4	COG2252	5.34e-84	0.4582	0.3394	0.7408	0.9472
NODE_2_length_162612_cov_78.117187_99	COG0090	1.48e-101	0.4897	0.4327	0.8836	1.004
NODE_2_length_162612_cov_78.117187_141	COG4251	8.86e-72	0.4256	0.1373	0.3227	0.7756
NODE_3_length_156794_cov_85.676493_6	COG1675	2.26e-39	0.3889	0.358	0.9205	0.9939
NODE_3_length_156794_cov_85.676493_65	COG3252	3.83e-170	0.6332	0.6433	1.016	0.9938
NODE_3_length_156794_cov_85.676493_155	COG4078	2e-86	0.5909	0.5882	0.9955	0.9735
NODE_4_length_156707_cov_15.332159_40	COG2099	2.24e-63	0.3793	0.3424	0.9027	0.352
NODE_5_length_138743_cov_15.678321_118	COG4029	1.13e-38	0.3955	0.3732	0.9437	0.964
NODE_5_length_138743_cov_15.678321_136	COG3808	0	0.4411	0.458	1.038	1.014
NODE_6_length_125980_cov_87.281550_139	COG2054	2.09e-74	0.4009	0.4104	1.024	0.9954
NODE_9_length_111157_cov_16.817258_14	COG0057	4.66e-94	0.2122	0.2179	1.027	1.012
NODE_9_length_111157_cov_16.817258_84	COG1287	4.97e-23	0.1851	0.1126	0.608	0.2539
NODE_10_length_107865_cov_90.702212_7	COG1379	0	0.5707	0.5409	0.9479	0.9922
NODE_12_length_102272_cov_16.001243_58	COG0157	2.28e-111	0.48	0.4714	0.9821	1.019
NODE_12_length_102272_cov_16.001243_63	COG0069	2.6e-24	0.1703	0.1753	1.029	0.9327
NODE_13_length_68512_cov_85.489369_25	COG1998	1.33e-21	0.62	0.6078	0.9804	0.9434
NODE_18_length_57661_cov_83.486854_5	COG3367	4.85e-85	0.3266	0.3363	1.029	0.9943
NODE_19_length_54512_cov_14.152824_6	COG4231	0	0.4487	0.4375	0.975	1.03
NODE_19_length_54512_cov_14.152824_36	COG0470	4.99e-11	0.1805	0.1609	0.8913	0.4457
NODE_21_length_49183_cov_77.902150_31	COG0652	2.71e-27	0.6	0.2089	0.3481	0.9167
NODE_22_length_46028_cov_91.703641_33	COG0602	2.67e-49	0.325	0.3679	1.132	1.026
NODE_22_length_46028_cov_91.703641_49	COG4891	7.92e-22	0.3556	0.3441	0.9677	0.596
NODE_23_length_45256_cov_14.588791_19	COG1865	2.97e-25	0.3333	0.25	0.75	0.5085
NODE_23_length_45256_cov_14.588791_28	COG0107	7.77e-137	0.5906	0.5859	0.9922	1.012
NODE_24_length_43940_cov_88.632788_4	COG0438	1.47e-31	0.2093	0.2126	1.016	1.035
NODE_26_length_43493_cov_69.576032_37	COG0315	1.84e-58	0.5102	0.4777	0.9363	0.9363
NODE_30_length_38810_cov_89.773191_22	COG2957	5.67e-27	0.2312	0.2312	1	0.6124
NODE_32_length_36761_cov_97.987215_18	COG3177	1.84e-13	0.2554	0.1351	0.5287	0.6996
NODE_36_length_34693_cov_81.086492_14	COG0617	1.82e-67	0.2982	0.3228	1.083	0.935
NODE_54_length_27760_cov_92.635264_26	COG0205	3.69e-56	0.2803	0.3199	1.141	0.9188
NODE_65_length_24649_cov_13.471268_14	COG0596	8.21e-33	0.2536	0.2518	0.9929	1.089
NODE_92_length_18148_cov_93.895191_12	COG1234	1.37e-78	0.3477	0.3596	1.034	0.9934
NODE_95_length_17589_cov_99.665315_12	COG1180	9.59e-92	0.4583	0.4654	1.015	0.3173
NODE_117_length_14156_cov_88.379643_11	COG0008	2.31e-153	0.3738	0.3983	1.066	1
NODE_158_length_9333_cov_93.383967_7	COG0136	1.63e-127	0.4431	0.4431	1	1.009
NODE_161_length_8958_cov_84.279811_6	COG0334	3.64e-179	0.4199	0.4404	1.049	0.9685
NODE_176_length_7592_cov_91.345043_8	COG1013	2.41e-104	0.3955	0.3605	0.9116	0.9306
NODE_314_length_2854_cov_93.740727_3	COG0491	3.65e-43	0.3009	0.2579	0.8571	1.019
NODE_868_length_272_cov_1.584615_1	COG0652	8.74e-29	0.4494	0.2532	0.5633	0.9889
NODE_2_length_162612_cov_78.117187_94	COG0023	1.09e-38	0.5445	0.5288	0.9712	0.886
NODE_2_length_162612_cov_78.117187_128	COG1986	9.14e-73	0.4571	0.4571	1	0.9887
NODE_3_length_156794_cov_85.676493_131	COG1088	1.12e-178	0.5545	0.5235	0.9441	1.029
NODE_4_length_156707_cov_15.332159_27	COG2082	7.51e-84	0.4831	0.4762	0.9857	0.981
NODE_5_length_138743_cov_15.678321_85	COG0603	1.74e-100	0.5378	0.545	1.014	0.9956
NODE_6_length_125980_cov_87.281550_8	COG1342	2.24e-40	0.4272	0.4444	1.04	0.5074
NODE_6_length_125980_cov_87.281550_11	COG1433	2.24e-39	0.4649	0.438	0.9421	0.8201
NODE_6_length_125980_cov_87.281550_22	COG4060	2e-68	0.582	0.6174	1.061	1.008
NODE_9_length_111157_cov_16.817258_17	COG2164	3.63e-17	0.3387	0.3333	0.9841	0.9841
NODE_11_length_105680_cov_79.303012_75	COG5423	3.11e-13	0.2484	0.2395	0.9641	0.7385
NODE_12_length_102272_cov_16.001243_73	COG0436	2.68e-164	0.4655	0.4631	0.9949	1.016
NODE_17_length_60787_cov_93.076972_31	COG0016	2.46e-145	0.5016	0.4836	0.9642	0.95
NODE_18_length_57661_cov_83.486854_38	COG3271	1.04e-11	0.2893	0.1741	0.602	0.06637
NODE_18_length_57661_cov_83.486854_45	COG0591	6.2e-73	0.2789	0.2982	1.069	0.9869
NODE_20_length_53612_cov_15.351191_38	COG3425	8.12e-154	0.5509	0.5172	0.939	1.009
NODE_23_length_45256_cov_14.588791_38	COG0505	1.06e-154	0.4622	0.4647	1.005	1.022
NODE_24_length_43940_cov_88.632788_12	COG5010	2.48e-12	0.2276	0.1089	0.4786	0.3289
NODE_24_length_43940_cov_88.632788_14	COG2885	1.77e-39	0.3803	0.2842	0.7474	0.2161
NODE_24_length_43940_cov_88.632788_18	COG1570	1.33e-60	0.2478	0.2568	1.036	0.9913
NODE_25_length_43588_cov_89.433017_37	COG0535	6.6e-17	0.2158	0.1499	0.6945	0.4801
NODE_28_length_40494_cov_90.345696_26	COG0622	4.12e-39	0.3455	0.3314	0.9593	1.051
NODE_31_length_37357_cov_13.731411_23	COG0407	2.34e-27	0.289	0.142	0.4915	0.9402
NODE_31_length_37357_cov_13.731411_31	COG1600	1.15e-32	0.2641	0.1662	0.6291	0.8446
NODE_44_length_30134_cov_98.500615_20	COG0475	1.67e-48	0.2663	0.267	1.003	0.5528
NODE_56_length_26632_cov_79.162493_24	COG0168	3.15e-95	0.3286	0.3267	0.994	1.04
NODE_61_length_25471_cov_92.689415_10	COG2814	2.01e-14	0.1751	0.1675	0.9569	0.9496
NODE_64_length_24987_cov_69.371618_2	COG2319	3.27e-13	0.1738	0.1567	0.9013	0.4154
NODE_69_length_24033_cov_113.446443_7	COG1729	8.22e-11	0.2564	0.1145	0.4466	0.1934
NODE_72_length_23540_cov_89.391126_15	COG0770	1.12e-105	0.3482	0.3282	0.9424	0.9861
NODE_76_length_22892_cov_94.898269_17	COG0446	1.04e-67	0.3182	0.3373	1.06	0.7788
NODE_83_length_20414_cov_14.956582_20	COG1180	4.09e-18	0.2641	0.2154	0.8154	0.8249
NODE_162_length_8813_cov_11.472527_3	COG0440	4.16e-11	0.4694	0.1411	0.3006	0.405
NODE_174_length_7634_cov_8.103216_5	COG2189	3.57e-14	0.1346	0.07119	0.5288	0.7011
NODE_233_length_4841_cov_94.651553_3	COG0462	5.53e-131	0.4759	0.5032	1.057	1.003
NODE_319_length_2715_cov_64.407885_2	COG4096	6.52e-116	0.3557	0.2423	0.6811	0.7163
NODE_1_length_174676_cov_75.610868_99	COG2036	1.17e-19	0.5385	0.3846	0.7143	0.9848
NODE_2_length_162612_cov_78.117187_14	COG1305	2.43e-26	0.2121	0.1755	0.8276	0.6455
NODE_3_length_156794_cov_85.676493_5	COG4071	4.43e-91	0.442	0.4388	0.9928	0.9928
NODE_4_length_156707_cov_15.332159_18	COG1014	1.97e-45	0.3959	0.3842	0.9704	1.005
NODE_5_length_138743_cov_15.678321_15	COG0618	1.67e-31	0.239	0.2289	0.9578	0.9907
NODE_5_length_138743_cov_15.678321_42	COG1601	3.14e-48	0.4789	0.4503	0.9404	0.673
NODE_6_length_125980_cov_87.281550_118	COG0393	6.73e-38	0.4953	0.4907	0.9907	0.9386
NODE_6_length_125980_cov_87.281550_133	COG0006	9.07e-94	0.3777	0.362	0.9583	1.115
NODE_7_length_116193_cov_15.825812_44	COG0098	3.9e-60	0.3724	0.4033	1.083	0.8673
NODE_8_length_112668_cov_91.537734_9	COG0040	2.13e-120	0.4724	0.4724	1	1.01
NODE_8_length_112668_cov_91.537734_86	COG1839	4.76e-85	0.5652	0.5617	0.9938	0.9877
NODE_10_length_107865_cov_90.702212_18	COG1628	9.28e-63	0.4516	0.4541	1.005	0.9163
NODE_10_length_107865_cov_90.702212_55	COG0468	4.3e-104	0.3082	0.3082	1	0.8942
NODE_10_length_107865_cov_90.702212_60	COG1430	1.66e-24	0.3726	0.3016	0.8095	0.8095
NODE_11_length_105680_cov_79.303012_39	COG1287	1.07e-67	0.2144	0.1889	0.881	0.8195
NODE_12_length_102272_cov_16.001243_86	COG1339	2.09e-65	0.4272	0.4252	0.9953	0.9771
NODE_13_length_68512_cov_85.489369_17	COG0436	8.05e-76	0.2861	0.2672	0.9338	0.9532
NODE_13_length_68512_cov_85.489369_55	COG4053	4.55e-97	0.4815	0.4795	0.9959	1.004
NODE_19_length_54512_cov_14.152824_38	COG4635	1.64e-14	0.2736	0.1657	0.6057	0.797
NODE_27_length_41000_cov_82.492266_3	COG0491	1.69e-11	0.2114	0.1468	0.6944	0.3493
NODE_30_length_38810_cov_89.773191_34	COG0230	2.17e-12	0.75	0.75	1	0.8302
NODE_32_length_36761_cov_97.987215_24	COG0820	6.94e-152	0.4794	0.467	0.9742	0.9687
NODE_32_length_36761_cov_97.987215_28	COG0664	1.79e-36	0.2762	0.271	0.9813	0.8974
NODE_33_length_36654_cov_88.376657_12	COG1610	2.51e-37	0.443	0.4459	1.007	0.9868
NODE_33_length_36654_cov_88.376657_16	COG0773	2.52e-128	0.3543	0.3442	0.9717	0.9696
NODE_37_length_34206_cov_14.013595_21	COG0053	5.62e-68	0.311	0.2895	0.9309	0.8324
NODE_40_length_31484_cov_80.441940_23	COG0784	4.33e-20	0.313	0.3154	1.008	0.8973
NODE_40_length_31484_cov_80.441940_32	COG1321	2.03e-49	0.438	0.3896	0.8896	0.5458
NODE_43_length_30340_cov_108.852394_8	COG0758	3.36e-89	0.3579	0.3743	1.046	0.9786
NODE_47_length_29760_cov_14.955867_4	COG0655	3.89e-23	0.3659	0.2174	0.5942	0.6685
NODE_53_length_28243_cov_80.347582_12	COG1720	2.62e-29	0.3846	0.2564	0.6667	0.972
NODE_54_length_27760_cov_92.635264_16	COG1186	8.04e-136	0.5702	0.5607	0.9833	0.7966
NODE_63_length_24989_cov_17.225112_15	COG1201	0	0.4827	0.4975	1.031	0.4682
NODE_95_length_17589_cov_99.665315_6	COG0162	1.4e-156	0.4403	0.4688	1.065	0.9907
NODE_108_length_15443_cov_80.435312_12	COG0674	9.32e-86	0.3451	0.3479	1.008	1.017
NODE_112_length_15182_cov_64.197881_3	COG0847	4.52e-26	0.2701	0.2346	0.8683	0.821
NODE_119_length_13810_cov_81.299643_8	COG0540	2.99e-146	0.4984	0.4873	0.9778	1.016
NODE_122_length_13567_cov_86.434618_13	COG0006	3.69e-71	0.2618	0.2734	1.044	0.9548
NODE_123_length_13522_cov_7.110450_6	COG0028	1.17e-126	0.3121	0.32	1.025	0.9322
NODE_135_length_12064_cov_87.861266_7	COG0739	1.19e-22	0.3006	0.1769	0.5884	0.2885
NODE_144_length_10623_cov_104.355964_6	COG1185	0	0.5036	0.5101	1.013	0.9736
NODE_158_length_9333_cov_93.383967_8	COG0156	8.93e-166	0.4487	0.451	1.005	0.9824
NODE_164_length_8519_cov_83.638593_1	COG0778	4.16e-30	0.3044	0.3044	1	1.218
NODE_206_length_5883_cov_86.385291_7	COG1060	1.01e-64	0.2048	0.2081	1.016	0.7883
NODE_225_length_5172_cov_108.667321_4	COG4231	4.11e-177	0.4212	0.3719	0.8828	1.058
NODE_699_length_367_cov_2.265517_1	COG0110	1.42e-21	0.4091	0.1895	0.4632	0.7273
NODE_1040_length_229_cov_27.723684_1	COG2249	1.92e-11	0.4583	0.1164	0.254	1
NODE_1_length_174676_cov_75.610868_39	COG1860	9.35e-23	0.4852	0.3333	0.6871	0.8417
NODE_2_length_162612_cov_78.117187_139	COG0426	4.19e-155	0.4204	0.4356	1.036	0.9829
NODE_3_length_156794_cov_85.676493_33	COG0771	2.7e-29	0.2493	0.2121	0.8504	0.8004
NODE_4_length_156707_cov_15.332159_24	COG0237	4.48e-19	0.2587	0.2587	1	1.136
NODE_5_length_138743_cov_15.678321_61	COG0491	2.63e-36	0.3193	0.2698	0.8452	1.009
NODE_5_length_138743_cov_15.678321_114	COG4048	4.59e-34	0.4845	0.3821	0.7886	0.3022
NODE_6_length_125980_cov_87.281550_138	COG1990	1.19e-44	0.4615	0.4426	0.959	1.026
NODE_7_length_116193_cov_15.825812_67	COG1244	1.15e-117	0.4689	0.4218	0.8994	0.9758
NODE_7_length_116193_cov_15.825812_113	COG3369	9.05e-16	0.3605	0.3974	1.103	0.3805
NODE_7_length_116193_cov_15.825812_120	COG1235	1.28e-20	0.2167	0.2119	0.9777	0.946
NODE_10_length_107865_cov_90.702212_78	COG1112	1.08e-40	0.2161	0.1643	0.7601	0.3307
NODE_12_length_102272_cov_16.001243_6	COG0231	3.74e-34	0.3333	0.3206	0.9618	1
NODE_12_length_102272_cov_16.001243_94	COG1829	2.66e-43	0.3295	0.3039	0.9223	0.9094
NODE_13_length_68512_cov_85.489369_45	COG0671	2.53e-16	0.3029	0.2285	0.7543	0.8028
NODE_14_length_68432_cov_66.540765_1	COG1453	1.17e-166	0.4613	0.4578	0.9923	1.008
NODE_15_length_61306_cov_84.763935_47	COG0556	0	0.6332	0.6274	0.991	1.006
NODE_20_length_53612_cov_15.351191_20	COG0492	3.44e-80	0.3948	0.4	1.013	0.9904
NODE_25_length_43588_cov_89.433017_24	COG1288	1.43e-117	0.3536	0.3867	1.094	0.9869
NODE_28_length_40494_cov_90.345696_43	COG0456	1.49e-12	0.235	0.2429	1.034	0.9015
NODE_35_length_35877_cov_118.067291_48	COG3537	0	0.323	0.3125	0.9674	0.74
NODE_53_length_28243_cov_80.347582_3	COG0119	4.88e-170	0.5085	0.511	1.005	0.8204
NODE_54_length_27760_cov_92.635264_10	COG1187	3.39e-88	0.4122	0.4073	0.9879	0.7206
NODE_59_length_25699_cov_33.101163_9	COG1337	1.91e-11	0.4783	0.08835	0.1847	0.8679
NODE_60_length_25696_cov_87.296382_2	COG1211	1.35e-70	0.3219	0.3261	1.013	0.9957
NODE_67_length_24356_cov_78.907986_10	COG0619	7.69e-31	0.2891	0.2936	1.016	0.9481
NODE_71_length_23597_cov_66.080230_19	COG0404	7.42e-135	0.4032	0.3958	0.9815	0.9947
NODE_74_length_23217_cov_90.457260_21	COG1680	1.05e-38	0.2168	0.1923	0.8872	0.7522
NODE_83_length_20414_cov_14.956582_6	COG1225	3.09e-62	0.513	0.5032	0.9809	0.9809
NODE_95_length_17589_cov_99.665315_9	COG1624	6.92e-62	0.3983	0.3887	0.9757	0.9163
NODE_104_length_15774_cov_97.478117_10	COG1350	0	0.6227	0.6227	1	1.002
NODE_112_length_15182_cov_64.197881_14	COG1024	2.78e-84	0.4535	0.4553	1.004	1.004
NODE_113_length_15166_cov_86.275366_14	COG4077	2.5e-41	0.4189	0.3974	0.9487	1.014
NODE_138_length_11390_cov_83.137806_2	COG0697	5.25e-14	0.2195	0.2158	0.9829	0.9729
NODE_159_length_9309_cov_82.216313_4	COG4052	3.37e-160	0.5967	0.5871	0.9839	1.003
NODE_163_length_8789_cov_78.875344_5	COG0628	4.1e-34	0.2553	0.2394	0.938	0.8388
NODE_195_length_6567_cov_4.425270_5	COG2409	2.34e-55	0.204	0.207	1.015	1.146
NODE_265_length_3803_cov_111.252550_1	COG0605	6.45e-93	0.5285	0.5	0.9461	1.01
NODE_467_length_802_cov_70.579310_1	COG3291	1.41e-20	0.4842	0.1549	0.3199	0.5588
NODE_1098_length_199_cov_9.270492_1	COG2249	1.92e-11	0.4583	0.1164	0.254	1
NODE_1_length_174676_cov_75.610868_91	COG1051	5.68e-16	0.2897	0.2138	0.7379	0.6331
NODE_2_length_162612_cov_78.117187_49	COG3877	1.75e-33	0.4298	0.4262	0.9918	1.008
NODE_2_length_162612_cov_78.117187_76	COG2174	1.36e-32	0.5682	0.5376	0.9462	0.9888
NODE_2_length_162612_cov_78.117187_165	COG1733	1.92e-14	0.3562	0.2167	0.6083	0.7228
NODE_6_length_125980_cov_87.281550_30	COG2266	1.2e-46	0.3949	0.435	1.102	0.9242
NODE_6_length_125980_cov_87.281550_33	COG0719	5.06e-96	0.3139	0.2476	0.7888	0.7946
NODE_6_length_125980_cov_87.281550_54	COG1303	1.36e-85	0.5341	0.5251	0.9832	0.9944
NODE_9_length_111157_cov_16.817258_5	COG2013	4.31e-47	0.3803	0.3568	0.9383	0.9425
NODE_9_length_111157_cov_16.817258_86	COG2108	3.57e-117	0.491	0.4618	0.9405	1.006
NODE_10_length_107865_cov_90.702212_106	COG5440	1.35e-47	0.3557	0.3292	0.9255	0.9141
NODE_11_length_105680_cov_79.303012_48	COG0162	1.22e-90	0.2653	0.2269	0.8554	1.069
NODE_12_length_102272_cov_16.001243_62	COG0138	0	0.5813	0.5417	0.932	1.008
NODE_12_length_102272_cov_16.001243_69	COG1199	5.86e-89	0.25	0.2385	0.9541	0.9571
NODE_13_length_68512_cov_85.489369_54	COG0074	1.38e-151	0.6042	0.5939	0.9829	1.003
NODE_15_length_61306_cov_84.763935_32	COG1931	1.65e-38	0.4094	0.3714	0.9071	1.008
NODE_16_length_61116_cov_84.262029_33	COG0571	1.37e-84	0.4364	0.4085	0.9362	1.009
NODE_18_length_57661_cov_83.486854_27	COG0591	1.22e-79	0.2768	0.288	1.041	0.9643
NODE_18_length_57661_cov_83.486854_28	COG0491	1.46e-18	0.229	0.1944	0.8492	0.7698
NODE_22_length_46028_cov_91.703641_22	COG0452	1.78e-113	0.401	0.4031	1.005	1.023
NODE_22_length_46028_cov_91.703641_30	COG0517	4.06e-19	0.384	0.4103	1.068	0.4006
NODE_22_length_46028_cov_91.703641_35	COG2029	4.48e-63	0.4467	0.4656	1.042	1.005
NODE_26_length_43493_cov_69.576032_9	COG1583	9.94e-61	0.3934	0.4	1.017	1.008
NODE_30_length_38810_cov_89.773191_25	COG4656	2.73e-151	0.4234	0.3554	0.8393	1
NODE_53_length_28243_cov_80.347582_7	COG0229	1.02e-76	0.5691	0.5	0.8786	0.8146
NODE_54_length_27760_cov_92.635264_13	COG4739	1.22e-49	0.4199	0.4176	0.9945	0.9837
NODE_55_length_27367_cov_83.765775_25	COG0332	1.74e-52	0.3182	0.2817	0.8854	0.4735
NODE_56_length_26632_cov_79.162493_15	COG0057	1.16e-101	0.2161	0.2239	1.036	1.021
NODE_58_length_26015_cov_21.986930_9	COG0864	2.48e-48	0.496	0.4559	0.9191	0.9398
NODE_61_length_25471_cov_92.689415_2	COG1492	5.04e-50	0.1802	0.1914	1.062	1.03
NODE_66_length_24400_cov_88.322904_1	COG2884	2.15e-79	0.4019	0.3857	0.9596	0.9145
NODE_80_length_21122_cov_73.829936_5	COG0535	2e-36	0.263	0.2623	0.9971	0.9251
NODE_96_length_17432_cov_100.036070_3	COG0432	1.01e-60	0.4388	0.4453	1.015	1
NODE_108_length_15443_cov_80.435312_13	COG1013	8.24e-53	0.3012	0.2551	0.8469	0.9468
NODE_120_length_13670_cov_62.187449_5	COG0396	1.11e-136	0.596	0.5936	0.996	0.996
NODE_133_length_12165_cov_82.745864_6	COG0438	2.96e-25	0.1983	0.1811	0.9134	0.9613
NODE_145_length_10581_cov_84.191927_7	COG1082	6.79e-24	0.2615	0.208	0.7956	0.8482
NODE_220_length_5361_cov_78.193036_5	COG0338	3.07e-61	0.3266	0.354	1.084	0.977
NODE_237_length_4657_cov_81.450437_2	COG3033	0	0.5376	0.5308	0.9873	1.011
NODE_257_length_3960_cov_26.238218_2	COG0439	2.61e-24	0.1929	0.1448	0.7506	0.8489
NODE_264_length_3817_cov_11.830749_3	COG1106	1.47e-14	0.1831	0.2156	1.178	1.014
NODE_1_length_174676_cov_75.610868_31	COG4412	1.01e-11	0.2207	0.1237	0.5605	0.7553
NODE_2_length_162612_cov_78.117187_148	COG4009	9.88e-26	0.3636	0.3636	1	0.9888
NODE_3_length_156794_cov_85.676493_24	COG4907	1.13e-55	0.2382	0.2118	0.8891	0.8773
NODE_4_length_156707_cov_15.332159_114	COG0420	9.39e-40	0.2274	0.1872	0.8231	0.8106
NODE_5_length_138743_cov_15.678321_29	COG1148	1.65e-153	0.4801	0.3296	0.6865	0.4266
NODE_6_length_125980_cov_87.281550_24	COG4062	6.05e-29	0.4286	0.3889	0.9074	0.9703
NODE_6_length_125980_cov_87.281550_58	COG0586	4.42e-11	0.1717	0.1635	0.9519	0.9384
NODE_7_length_116193_cov_15.825812_3	COG1958	7.15e-17	0.4133	0.3924	0.9494	1.042
NODE_7_length_116193_cov_15.825812_119	COG0402	5.7e-105	0.3515	0.3515	1	0.9791
NODE_10_length_107865_cov_90.702212_20	COG1096	3.86e-65	0.4468	0.4468	1	0.9895
NODE_10_length_107865_cov_90.702212_21	COG1736	9.93e-130	0.4667	0.4438	0.951	1
NODE_10_length_107865_cov_90.702212_51	COG0066	7.24e-58	0.4326	0.4031	0.9319	1.053
NODE_10_length_107865_cov_90.702212_68	COG1668	4.61e-19	0.2134	0.2113	0.9902	0.9853
NODE_12_length_102272_cov_16.001243_48	COG2520	3.24e-92	0.3678	0.3548	0.9648	1.025
NODE_16_length_61116_cov_84.262029_53	COG0561	1.25e-44	0.3	0.2955	0.9848	1.15
NODE_17_length_60787_cov_93.076972_27	COG0239	9.3e-33	0.384	0.381	0.9921	0.9921
NODE_17_length_60787_cov_93.076972_46	COG0652	1.73e-50	0.385	0.4873	1.266	0.9174
NODE_18_length_57661_cov_83.486854_35	COG0393	4.21e-14	0.3458	0.3426	0.9907	0.3849
NODE_21_length_49183_cov_77.902150_34	COG0760	8.77e-13	0.2615	0.1594	0.6094	0.2991
NODE_24_length_43940_cov_88.632788_22	COG0424	1.29e-59	0.4011	0.3886	0.9689	0.9541
NODE_25_length_43588_cov_89.433017_35	COG0568	1.22e-89	0.4371	0.3655	0.8363	0.9965
NODE_26_length_43493_cov_69.576032_7	COG3649	2.69e-58	0.338	0.3428	1.014	0.9199
NODE_28_length_40494_cov_90.345696_18	COG3608	1.68e-37	0.2767	0.1722	0.6224	0.8512
NODE_35_length_35877_cov_118.067291_34	COG0201	2.76e-134	0.4465	0.4495	1.007	0.9887
NODE_35_length_35877_cov_118.067291_40	COG0522	1.31e-80	0.5146	0.5171	1.005	1.015
NODE_37_length_34206_cov_14.013595_30	COG0534	7.93e-67	0.2594	0.2571	0.9912	0.9475
NODE_50_length_29069_cov_79.463473_18	COG0480	0	0.3459	0.3544	1.024	0.9958
NODE_61_length_25471_cov_92.689415_5	COG1339	3.73e-35	0.3623	0.2336	0.6449	1.038
NODE_62_length_25314_cov_100.626540_11	COG0242	1.6e-62	0.3977	0.4048	1.018	0.9293
NODE_74_length_23217_cov_90.457260_11	COG0086	4.56e-87	0.361	0.172	0.4765	1
NODE_77_length_22302_cov_86.782542_2	COG1216	4.66e-55	0.2679	0.282	1.052	0.9441
NODE_92_length_18148_cov_93.895191_3	COG1629	4.3e-30	0.1699	0.1706	1.004	0.9357
NODE_93_length_18093_cov_92.739842_17	COG1088	0	0.5546	0.5676	1.024	0.9915
NODE_95_length_17589_cov_99.665315_15	COG1342	1.07e-27	0.4255	0.404	0.9495	0.5987
NODE_115_length_15064_cov_86.557283_8	COG0005	3.88e-84	0.3745	0.3817	1.019	0.9889
NODE_121_length_13568_cov_75.575421_6	COG1637	8.87e-87	0.4549	0.4387	0.9644	0.9721
NODE_126_length_13091_cov_95.183879_7	COG1968	1.56e-61	0.3421	0.337	0.9852	1.011
NODE_128_length_12757_cov_82.799054_12	COG0242	1.39e-26	0.3265	0.2857	0.875	0.2934
NODE_159_length_9309_cov_82.216313_3	COG1408	7.65e-35	0.2921	0.2746	0.9401	0.7376
NODE_209_length_5801_cov_110.337526_6	COG2812	6.52e-30	0.2514	0.1786	0.7107	0.9786
NODE_314_length_2854_cov_93.740727_2	COG1560	8.96e-33	0.2721	0.2597	0.9545	0.9966
NODE_321_length_2698_cov_15.662343_2	COG3033	0	0.5376	0.5308	0.9873	1.011
NODE_351_length_2206_cov_16.014561_1	COG1106	6.47e-16	0.1832	0.1941	1.059	0.9357
NODE_1_length_174676_cov_75.610868_20	COG0753	0	0.583	0.5806	0.996	0.6899
NODE_1_length_174676_cov_75.610868_95	COG0128	3.13e-170	0.458	0.4463	0.9743	0.9952
NODE_1_length_174676_cov_75.610868_112	COG2814	7.66e-11	0.2031	0.2005	0.9873	0.8475
NODE_2_length_162612_cov_78.117187_55	COG0008	1.16e-153	0.3716	0.3771	1.015	0.8508
NODE_2_length_162612_cov_78.117187_150	COG1150	1.57e-66	0.4402	0.4154	0.9436	0.6259
NODE_4_length_156707_cov_15.332159_72	COG0509	1.38e-41	0.4	0.3206	0.8015	0.875
NODE_7_length_116193_cov_15.825812_78	COG0173	0	0.4899	0.4957	1.012	0.9818
NODE_8_length_112668_cov_91.537734_10	COG0402	1.48e-135	0.4019	0.399	0.9929	0.9721
NODE_9_length_111157_cov_16.817258_74	COG1326	5.92e-38	0.35	0.3483	0.995	0.9479
NODE_11_length_105680_cov_79.303012_68	COG1704	2.6e-64	0.5153	0.4541	0.8811	0.8579
NODE_12_length_102272_cov_16.001243_57	COG1236	1.17e-111	0.3612	0.3443	0.9532	1.028
NODE_12_length_102272_cov_16.001243_81	COG1813	1.83e-34	0.3193	0.3212	1.006	0.9822
NODE_13_length_68512_cov_85.489369_27	COG1909	2.27e-44	0.4294	0.4371	1.018	0.9605
NODE_13_length_68512_cov_85.489369_32	COG5257	0	0.6948	0.6747	0.9711	0.9853
NODE_15_length_61306_cov_84.763935_23	COG2061	5.31e-36	0.4024	0.3882	0.9647	1.006
NODE_16_length_61116_cov_84.262029_29	COG4883	0	0.7174	0.716	0.998	0.998
NODE_19_length_54512_cov_14.152824_33	COG0667	1.85e-45	0.2531	0.2595	1.025	0.9818
NODE_22_length_46028_cov_91.703641_21	COG1889	1.54e-116	0.5907	0.5498	0.9307	0.9513
NODE_23_length_45256_cov_14.588791_15	COG1131	1.16e-100	0.4232	0.4608	1.089	0.9938
NODE_26_length_43493_cov_69.576032_11	COG4895	6.14e-25	0.6032	0.6032	1	0.9545
NODE_30_length_38810_cov_89.773191_33	COG0357	1.47e-40	0.2806	0.2558	0.9116	0.8991
NODE_32_length_36761_cov_97.987215_27	COG1193	2.4e-130	0.3138	0.3413	1.088	0.9951
NODE_69_length_24033_cov_113.446443_9	COG0338	3.92e-28	0.2979	0.3175	1.066	0.9359
NODE_70_length_23870_cov_69.754760_7	COG0204	1.74e-20	0.3223	0.1529	0.4745	0.6576
NODE_70_length_23870_cov_69.754760_9	COG0593	1.6e-143	0.3996	0.4534	1.135	0.9727
NODE_82_length_20708_cov_87.430178_6	COG0342	9.39e-116	0.319	0.3656	1.146	0.5817
NODE_82_length_20708_cov_87.430178_14	COG1137	2.5e-147	0.6349	0.6296	0.9918	0.9959
